image,name,CODE,type,brand,category,unit_code,cost,price,product_details
,ผ้าโซฟา สีน้ำเงินเข้ม,0-CPV-730-4,standard,,CPV,pc,1,1,ผ้าโซฟา สีน้ำเงินเข้ม
,ผ้าโซฟา สีน้ำตาลอ่อน,0-CPV-730-5,standard,,CPV,pc,1,1,ผ้าโซฟา สีน้ำตาลอ่อน
,ผ้าโซฟา สีเทาอ่อน,0-CPV-730-6,standard,,CPV,pc,1,1,ผ้าโซฟา สีเทาอ่อน
,ผ้าโซฟา สีเทาเข้ม,0-CPV-730-7,standard,,CPV,pc,1,1,ผ้าโซฟา สีเทาเข้ม
,ผ้าโซฟา สีแดงเข้ม,0-CPV-730-8,standard,,CPV,pc,1,1,ผ้าโซฟา สีแดงเข้ม
,ผ้าโซฟา สีน้ำตาลมอคคร่า,0-CPV-730-9,standard,,CPV,pc,1,1,ผ้าโซฟา สีน้ำตาลมอคคร่า
,ผ้าโซฟา,0-CPV-731-1,standard,,CPV,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPV-731-2,standard,,CPV,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPV-732-1,standard,,CPV,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPV-732-2,standard,,CPV,pc,1,1,ผ้าโซฟา
,หนังกลับ สีน้ำตาลดำ,0-CPV-75,standard,,CPV,pc,1,1,หนังกลับ สีน้ำตาลดำ
,หนังกลับ สีน้ำตาลดำ,0-CPV-75#,standard,,CPV,pc,1,1,หนังกลับ สีน้ำตาลดำ
,หนังกลับ สีน้ำตาลอ่อน,0-CPV-76,standard,,CPV,pc,1,1,หนังกลับ สีน้ำตาลอ่อน
,หนังกลับ สีน้ำตาลอ่อน,0-CPV-76#,standard,,CPV,pc,1,1,หนังกลับ สีน้ำตาลอ่อน
,หนังกลับ สีครีม,0-CPV-77,standard,,CPV,pc,1,1,หนังกลับ สีครีม
,หนังกลับ สีน้ำตาล,0-CPV-77-1,standard,,CPV,pc,1,1,หนังกลับ สีน้ำตาล
,หนังกลับ,0-CPV-77-3,standard,,CPV,pc,1,1,หนังกลับ
,ผ้าโซฟา,0-CPV-781,standard,,CPV,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPV-782,standard,,CPV,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPV-784,standard,,CPV,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPV-785,standard,,CPV,pc,1,1,ผ้าโซฟา
,หนัง Softex สีแดงเลือดหมู,0-CPV-88-1,standard,,CPV,pc,1,1,หนัง Softex สีแดงเลือดหมู
,หนัง Softex สีน้ำตาลดำ,0-CPV-88-2,standard,,CPV,pc,1,1,หนัง Softex สีน้ำตาลดำ
,หนัง Softex สีน้ำตาล,0-CPV-88-3,standard,,CPV,pc,1,1,หนัง Softex สีน้ำตาล
,หนัง Softex สีน้ำตาล สินค้ามีตำหนิ,0-CPV-88-3-D,standard,,CPV,pc,1,1,หนัง Softex สีน้ำตาล สินค้ามีตำหนิ
,หนัง Softex สีน้ำตาลเหลือง,0-CPV-88-5,standard,,CPV,pc,1,1,หนัง Softex สีน้ำตาลเหลือง
,หนัง Softex สีเทา,0-CPV-88-6,standard,,CPV,pc,1,1,หนัง Softex สีเทา
,หนังช้าง,0-CPV-910-1,standard,,CPV,pc,1,1,หนังช้าง
,หนังช้างสีน้ำตาลอ่อน,0-CPV-911-16,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาลอ่อน
,หนังช้างสีน้ำตาลเข้ม,0-CPV-911-17,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาลเข้ม
,หนังช้างสีเทาอ่อน,0-CPV-911-7,standard,,CPV,pc,1,1,หนังช้างสีเทาอ่อน
,หนังช้างสีเทาเข้ม,0-CPV-911-8,standard,,CPV,pc,1,1,หนังช้างสีเทาเข้ม
,หนังช้างสีเทาอ่อน,0-CPV-912-10,standard,,CPV,pc,1,1,หนังช้างสีเทาอ่อน
,หนังกลับ,0-CPV-98-1,standard,,CPV,pc,1,1,หนังกลับ
,หนังกลับ สีแดง,0-CPV-FY-1,standard,,CPV,pc,1,1,หนังกลับ สีแดง
,หนังกลับ สีเทา,0-CPV-FY-2,standard,,CPV,pc,1,1,หนังกลับ สีเทา
,ผ้าโซฟา,0-CPV-FY78-1,standard,,CPV,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPV-FY78-2,standard,,CPV,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPV-FY78-4,standard,,CPV,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPV-FY78-5,standard,,CPV,pc,1,1,ผ้าโซฟา
,หนังกลับ สีเทา,0-CPV-H004A-20,standard,,CPV,pc,1,1,หนังกลับ สีเทา
,หนังกลับ สีครีม,0-CPV-HF-1,standard,,CPV,pc,1,1,หนังกลับ สีครีม
,หนังกลับ สีครีมเข้ม,0-CPV-HF-2,standard,,CPV,pc,1,1,หนังกลับ สีครีมเข้ม
,หนังSoft Tech,0-CPV-HT1816-3,standard,,CPV,pc,1,1,หนังSoft Tech
,หนัง,0-CPV-HX800-001,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-006,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-007,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-008,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-009,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-010,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-015,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-020,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-024,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-026,standard,,CPV,pc,1,1,หนัง
,หนัง,0-CPV-HX800-027,standard,,CPV,pc,1,1,หนัง
,หนังกลับ@สีน้ำตาล,0-CPV-J1,standard,,CPV,pc,1,1,หนังกลับ@สีน้ำตาล
,หนังกลับ สีครีม,0-CPV-J2,standard,,CPV,pc,1,1,หนังกลับ สีครีม
,หนังกลับ@สีน้ำตาล,0-CPV-JC-1,standard,,CPV,pc,1,1,หนังกลับ@สีน้ำตาล
,หนังกลับ สีครีม,0-CPV-JC-2,standard,,CPV,pc,1,1,หนังกลับ สีครีม
,หนังช้าง,0-CPV-MJ314-1,standard,,CPV,pc,1,1,หนังช้าง
,หนังช้าง,0-CPV-MJ314-2,standard,,CPV,pc,1,1,หนังช้าง
,หนังช้างสีน้ำตาล,0-CPV-MJ314-3,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาล
,"SAMPLE (MJ314,MJ315,MJ316,MJ317,MJ318,MJ319)",0-CPV-MJ314-319,standard,,CPV,pc,1,1,"SAMPLE (MJ314,MJ315,MJ316,MJ317,MJ318,MJ319)"
,หนังช้างสีน้ำตาลดำ,0-CPV-MJ314-4,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาลดำ
,หนังช้างสีน้ำตาลดำ,0-CPV-MJ314-5,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาลดำ
,หนังช้างสีเทา,0-CPV-MJ314-6,standard,,CPV,pc,1,1,หนังช้างสีเทา
,หนังช้างสีครีม,0-CPV-MJ315-1,standard,,CPV,pc,1,1,หนังช้างสีครีม
,หนังช้างสีเทาอ่อน,0-CPV-MJ315-2,standard,,CPV,pc,1,1,หนังช้างสีเทาอ่อน
,หนังช้างสีเทาเข้ม,0-CPV-MJ315-3,standard,,CPV,pc,1,1,หนังช้างสีเทาเข้ม
,หนังช้างสีน้ำตาล,0-CPV-MJ315-4,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาล
,หนังช้างสีน้ำตาล,0-CPV-MJ315-5,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาล
,หนังช้าง,0-CPV-MJ316-1,standard,,CPV,pc,1,1,หนังช้าง
,หนังช้างสีเทาดำ,0-CPV-MJ316-2,standard,,CPV,pc,1,1,หนังช้างสีเทาดำ
,หนังช้างสีน้ำตาล,0-CPV-MJ316-3,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาล
,หนังช้างสีเทา,0-CPV-MJ317-1,standard,,CPV,pc,1,1,หนังช้างสีเทา
,หนังช้างสีน้ำตาล,0-CPV-MJ317-2,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาล
,หนังช้างสีน้ำตาล,0-CPV-MJ318-1,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาล
,หนังช้างสีเทา,0-CPV-MJ318-2,standard,,CPV,pc,1,1,หนังช้างสีเทา
,หนังช้างสีน้ำตาล,0-CPV-MJ319-1,standard,,CPV,pc,1,1,หนังช้างสีน้ำตาล
,หนังช้าง สีเทา,0-CPV-RH6506-4,standard,,CPV,pc,1,1,หนังช้าง สีเทา
,หนังช้าง สีน้ำตาล,0-CPV-RH6506-5ไม่ใช้,standard,,CPV,pc,1,1,หนังช้าง สีน้ำตาล
,หนัง Softex สีน้ำตาลเหลือง,0-CPV-ST-05,standard,,CPV,pc,1,1,หนัง Softex สีน้ำตาลเหลือง
,หนัง Softex สีน้ำตาลแดง,0-CPV-ST-06,standard,,CPV,pc,1,1,หนัง Softex สีน้ำตาลแดง
,หนัง Softex สีน้ำตาล,0-CPV-ST-13,standard,,CPV,pc,1,1,หนัง Softex สีน้ำตาล
,หนัง Softex สีน้ำตาล,0-CPV-ST-14,standard,,CPV,pc,1,1,หนัง Softex สีน้ำตาล
,หนัง Softex สีน้ำตาล,0-CPV-ST-15,standard,,CPV,pc,1,1,หนัง Softex สีน้ำตาล
,หนัง Softex สีแดง,0-CPV-ST-16,standard,,CPV,pc,1,1,หนัง Softex สีแดง
,หนังกลับ@สีน้ำตาลเข้ม,0-CPV-T1,standard,,CPV,pc,1,1,หนังกลับ@สีน้ำตาลเข้ม
,Soft Tech สีน้ำตาล,0-CPV-T2,standard,,CPV,pc,1,1,Soft Tech สีน้ำตาล
,Soft Tech สีน้ำตาล,0-CPV-T2-1,standard,,CPV,pc,1,1,Soft Tech สีน้ำตาล
,Soft Tech (E-35 สีน้ำตาล),0-CPV-T3,standard,,CPV,pc,1,1,Soft Tech (E-35 สีน้ำตาล)
,หนังกลับ ลายหนังจรเข้,0-CPV-YH10-1,standard,,CPV,pc,1,1,หนังกลับ ลายหนังจรเข้
,หนังกลับ ลายหนังจรเข้,0-CPV-YH10-30-1,standard,,CPV,pc,1,1,หนังกลับ ลายหนังจรเข้
,ผ้าโซฟา ผ้าพื้นสีเทาไม่กันไฟ,0-CP-WW-1C#,standard,,CP,pc,1,1,ผ้าโซฟา ผ้าพื้นสีเทาไม่กันไฟ
,ผ้าโซฟาผ้าพื้นสีช็อคโกแลต(กันไฟ),0-CP-WW-2C,standard,,CP,pc,1,1,ผ้าโซฟาผ้าพื้นสีช็อคโกแลต(กันไฟ)
,SAMPLE ผ้าโซฟา,0-CP-WZT039-1-20-SAM,standard,,CP,pc,1,1,SAMPLE ผ้าโซฟา
,SAMPLE ผ้าโซฟา,0-CP-WZT052-1-16-SAM,standard,,CP,pc,1,1,SAMPLE ผ้าโซฟา
,SAMPLE ผ้าโซฟา,0-CP-WZT058-1-58-SAM,standard,,CP,pc,1,1,SAMPLE ผ้าโซฟา
,SAMPLE ผ้าโซฟา,0-CP-WZT110-1-17-SAM,standard,,CP,pc,1,1,SAMPLE ผ้าโซฟา
,ผ้าโซฟา,0-CP-XRSH121957-6#,standard,,CP,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CP-YH052-8A,standard,,CP,pc,1,1,ผ้าโซฟา
,เหล็กปรับ 3 ระดับ(36ซม.)15คู่/ลัง(ชำรุด),0-DF-BK-32,standard,,DF,pc,1,1,เหล็กปรับ 3 ระดับ(36ซม.)15คู่/ลัง(ชำรุด)
,เหล็กปรับหลังพิง25คู่/ลัง สินค้ามาผิดสเปค,0-DF-BK-82#,standard,,DF,pc,1,1,เหล็กปรับหลังพิง25คู่/ลัง สินค้ามาผิดสเปค
,สปาโก้(ชำรุด),0-DF-NET-BK-3182,standard,,DF,pc,1,1,สปาโก้(ชำรุด)
,โต๊ะกลางแบบไม้,0-FU-001,standard,,FU,pc,1,1,โต๊ะกลางแบบไม้
,จักรเย็บคิ้วที่นอน 5 ฟุต,0-HC-15,standard,,HC,pc,1,1,จักรเย็บคิ้วที่นอน 5 ฟุต
,ขาโซฟา Euro ใหญ่ (12cm.),0-LG-004,standard,,LG,pc,1,1,ขาโซฟา Euro ใหญ่ (12cm.)
,ขาโซฟา (13cm.)(A119-13),0-LG-0046,standard,,LG,pc,1,1,ขาโซฟา (13cm.)(A119-13)
,ขาโซฟา Euro ใหญ่ (12cm.)ฐานใส,0-LG-004A,standard,,LG,pc,1,1,ขาโซฟา Euro ใหญ่ (12cm.)ฐานใส
,ขาโซฟา,0-LG-0051,standard,,LG,pc,1,1,ขาโซฟา
,ขาโซฟา (10cm.)100ตัว/ลัง,0-LG-0094-10,standard,,LG,pc,1,1,ขาโซฟา (10cm.)100ตัว/ลัง
,ขาโซฟาสีดำ(Black) (10cm.)100ตัว/ลัง,0-LG-0094-10#,standard,,LG,pc,1,1,ขาโซฟาสีดำ(Black) (10cm.)100ตัว/ลัง
,ขาโซฟา (15cm.)80ตัว/ลัง,0-LG-0094-15,standard,,LG,pc,1,1,ขาโซฟา (15cm.)80ตัว/ลัง
,ขาโซฟา (12cm.) 60/ลัง,0-LG-0115,standard,,LG,pc,1,1,ขาโซฟา (12cm.) 60/ลัง
,ขาโซฟา (10cm.),0-LG-0125,standard,,LG,pc,1,1,ขาโซฟา (10cm.)
,ขาโซฟา สูง 12 ซม.,0-LG-0167-12,standard,,LG,pc,1,1,ขาโซฟา สูง 12 ซม.
,ขาโซฟา แคปซูน,0-LG-0305,standard,,LG,pc,1,1,ขาโซฟา แคปซูน
,ขาโซฟา Euro ใหญ่ (12cm.)60/ลัง,0-LG-04-12,standard,,LG,pc,1,1,ขาโซฟา Euro ใหญ่ (12cm.)60/ลัง
,ขาโซฟา (12.5cm.)60ตัว/ลัง,0-LG-0414,standard,,LG,pc,1,1,ขาโซฟา (12.5cm.)60ตัว/ลัง
,ขาโซฟา 10 ซม.(120/ลัง),0-LG-0604,standard,,LG,pc,1,1,ขาโซฟา 10 ซม.(120/ลัง)
,ขาโซฟา,0-LG-076-10,standard,,LG,pc,1,1,ขาโซฟา
,ขาโซฟา 10 ซม.,0-LG-088 10,standard,,LG,pc,1,1,ขาโซฟา 10 ซม.
,ขาโซฟา 12 ซม.,0-LG-088 12,standard,,LG,pc,1,1,ขาโซฟา 12 ซม.
,ขาโซฟา 20 ซม.,0-LG-088 20,standard,,LG,pc,1,1,ขาโซฟา 20 ซม.
,ขาโซฟา 8 ซม.,0-LG-088 8,standard,,LG,pc,1,1,ขาโซฟา 8 ซม.
,ขาโซฟา,0-LG-092,standard,,LG,pc,1,1,ขาโซฟา
,ขาโซฟา(ขาฉาก) 5cm.x15cm.x15cm.,0-LG-093,standard,,LG,pc,1,1,ขาโซฟา(ขาฉาก) 5cm.x15cm.x15cm.
,ขาโซฟา,0-LG-099-10,standard,,LG,pc,1,1,ขาโซฟา
,ขาโซฟา,0-LG-099-8,standard,,LG,pc,1,1,ขาโซฟา
,ขาโซฟา ทรงกระบอกมีแป้น 10 ซม.,0-LG-101 10,standard,,LG,pc,1,1,ขาโซฟา ทรงกระบอกมีแป้น 10 ซม.
,ขาโซฟา ทรงกระบอกมีแป้น 10 ซม.,0-LG-101/10,standard,,LG,pc,1,1,ขาโซฟา ทรงกระบอกมีแป้น 10 ซม.
,ขาโซฟา ทรงกระบอกมีแป้น 12 ซม.,0-LG-101 12,standard,,LG,pc,1,1,ขาโซฟา ทรงกระบอกมีแป้น 12 ซม.
,ขาโซฟา ทรงกระบอกมีแป้น (5cm.),0-LG-101 5,standard,,LG,pc,1,1,ขาโซฟา ทรงกระบอกมีแป้น (5cm.)
,ขาโซฟา ทรงกระบอกมีแป้น (5cm.),0-LG-101/5,standard,,LG,pc,1,1,ขาโซฟา ทรงกระบอกมีแป้น (5cm.)
,ขาโซฟา,0-LG-102-1,standard,,LG,pc,1,1,ขาโซฟา
,ขาโซฟา 10 ซม.,0-LG-102 10,standard,,LG,pc,1,1,ขาโซฟา 10 ซม.
,ขาโซฟา 10 ซม.(100/ลัง),0-LG-12-10,standard,,LG,pc,1,1,ขาโซฟา 10 ซม.(100/ลัง)
,ขาโซฟา PARIS,0-LG-122,standard,,LG,pc,1,1,ขาโซฟา PARIS
,ขาโซฟา Euro เล็ก (10cm.),0-LG-140 10,standard,,LG,pc,1,1,ขาโซฟา Euro เล็ก (10cm.)
,ขาโซฟา Euro เล็ก (10cm.),0-LG-140A,standard,,LG,pc,1,1,ขาโซฟา Euro เล็ก (10cm.)
,ขาโซฟา Euro เล็ก (10cm.)100/ลัง,0-LG-14-10,standard,,LG,pc,1,1,ขาโซฟา Euro เล็ก (10cm.)100/ลัง
,ขาโซฟา Euro เล็ก (10cm.)100/ลัง(ชำรุด),0-LG-14-10-D ไม่ใช้,standard,,LG,pc,1,1,ขาโซฟา Euro เล็ก (10cm.)100/ลัง(ชำรุด)
,ขาโซฟา (10cm.),0-LG-141 10,standard,,LG,pc,1,1,ขาโซฟา (10cm.)
,ขาโซฟา สูง 20 ซม.,0-LG-167-20,standard,,LG,pc,1,1,ขาโซฟา สูง 20 ซม.
,ขาโซฟา,0-LG-218,standard,,LG,pc,1,1,ขาโซฟา
,ขาโซฟา(60ตัว/ลัง),0-LG-218#,standard,,LG,pc,1,1,ขาโซฟา(60ตัว/ลัง)
,ขาโซฟา,0-LG-2615,standard,,LG,pc,1,1,ขาโซฟา
,ขาโซฟาแสตนเลส(ฐานปรับได้) 5X10 ซม.,0-LG-2915-10,standard,,LG,pc,1,1,ขาโซฟาแสตนเลส(ฐานปรับได้) 5X10 ซม.
,ขาโซฟาแสตนเลส(ฐานปรับได้) 5X12 ซม.,0-LG-2915-12,standard,,LG,pc,1,1,ขาโซฟาแสตนเลส(ฐานปรับได้) 5X12 ซม.
,ขาโซฟาแสตนเลส(ฐานปรับได้) 5X8 ซม.,0-LG-2915-8,standard,,LG,pc,1,1,ขาโซฟาแสตนเลส(ฐานปรับได้) 5X8 ซม.
,ขาโซฟา(200ขา/กล่อง),0-LG-297-3,standard,,LG,pc,1,1,ขาโซฟา(200ขา/กล่อง)
,ขาโซฟา(120ขา/กล่อง),0-LG-297-5,standard,,LG,pc,1,1,ขาโซฟา(120ขา/กล่อง)
,ย้ายรหัสไปใช้LG-329-8.5ขาโซฟา 6.5X8.5 ซม.,0-LG-3219,standard,,LG,pc,1,1,ย้ายรหัสไปใช้LG-329-8.5ขาโซฟา 6.5X8.5 ซม.
,ขาโซฟา 6.5X8.5 ซม.(120ตัว/ลัง),0-LG-329-8.5,standard,,LG,pc,1,1,ขาโซฟา 6.5X8.5 ซม.(120ตัว/ลัง)
